x,y
-42.56590891624068,102.4163096779604
-42.839319922080456,102.83493406744671
-43.11281455232535,103.25350387909968
-43.39105778790154,103.66891308969397
-43.67161991134358,104.08277888302521
-43.95218203478563,104.49664467635644
-44.232744158227675,104.91051046968768
-44.51330628166972,105.3243762630189
-44.793868405111766,105.73824205635015
-45.07453661568931,106.15203590296876
-45.355256942385886,106.56579440521297
-45.63597726908247,106.97955290745718
-45.921007449670896,107.390352903389
-46.20622049516089,107.80102737140756
-46.49143354065088,108.21170183942611
-46.77664658614088,108.62237630744467
-47.06185963163087,109.03305077546322
-47.347072677120856,109.44372524348178
-47.63256692264348,109.85420426930064
-47.918073484243116,110.26467473508784
-48.2045806860217,110.67444346641379
-48.49323837701334,111.08270409080878
-48.781896068004976,111.49096471520375
-49.07055375899662,111.89922533959873
-49.35921144998826,112.3074859639937
-49.64786914097989,112.71574658838867
-49.9365722743561,113.12397507104863
-50.22537403281344,113.53213379545858
-50.51417579127077,113.9402925198685
-50.80758538890999,114.34514646558924
-51.10158120276055,114.74957997240878
-51.3955770166111,115.15401347922833
-51.68957283046165,115.55844698604787
-51.9835686443122,115.9628804928674
-52.27756445816276,116.36731399968694
-52.571462622423965,116.77181847081344
-52.86534817071273,117.17633211027076
-53.16072781936283,117.57973609707584
-53.46304664524065,117.97798642980621
-53.76536547111848,118.37623676253658
-54.0676842969963,118.77448709526696
-54.370003122874124,119.17273742799733
-54.67232194875194,119.57098776072772
-54.974672393110914,119.96921408007732
-55.27717072717817,120.36732808119577
-55.579693321574,120.76542317957487
-55.891770663176246,121.1560735768081
-56.203848004778486,121.54672397404131
-56.515925346380726,121.93737437127454
-56.82800268798297,122.32802476850777
-57.140080029585214,122.71867516574099
-57.452157335639896,123.10932559136904
-57.764195523020994,123.50000726436627
-58.07623371040209,123.8906889373635
-58.39076032768238,124.27932427916872
-58.71381640114231,124.66094552255102
-59.03687247460224,125.04256676593333
-59.35992854806217,125.42418800931563
-59.6829846215221,125.80580925269793
-60.00604069498203,126.18743049608022
-60.32910901801105,126.5690413682616
-60.65221957451654,126.95061648311412
-60.97533013102204,127.33219159796663
-61.301429865333816,127.71120540374643
-61.62897607115705,128.08897978489318
-61.95652227698029,128.46675416603992
-62.28406848280352,128.84452854718666
-62.61161468862675,129.2223029283334
-62.939160894449984,129.60007730948013
-63.26680823658195,129.97776396596817
-63.59450469493198,130.35540801952237
-63.92431876214503,130.731173203419
-64.2602648654139,131.1014976769533
-64.59621096868278,131.47182215048758
-64.93215707195166,131.8421466240219
-65.26810317522055,132.21247109755618
-65.60404927848943,132.5827955710905
-65.94006402535483,132.9530577278939
-66.27627945055596,133.32313770284097
-66.61249487575708,133.69321767778806
-66.94876665825491,134.06324644146312
-67.28506126875706,134.4332544615751
-67.62135587925921,134.8032624816871
-67.95765048976136,135.17327050179912
-68.29394510026353,135.54327852191113
-68.63023971076568,135.91328654202314
-68.96674355280531,136.28310424258558
-69.3033327705318,136.6528442843856
-69.63998578097542,137.02252623018916
-69.97672024876994,137.39213399282295
-70.31345471656446,137.7617417554567
-70.650189184359,138.13134951809047
-70.98692365215351,138.50095728072424
-71.32365811994804,138.870565043358
-71.66043443400355,139.24013467164977
-71.99726473733803,139.60965509971243
-72.33409504067252,139.97917552777506
-72.67118479694292,140.34845916248753
-73.0084708480927,140.71756364593332
-73.34575689924249,141.08666812937912
-73.68304295039226,141.45577261282492
-73.721916334532,141.49831318135352
-74.05933845023765,141.8672932835714
-74.39676056594331,142.2362733857893
-74.73421770578938,142.6052214549342
-75.07169103214572,142.97415471989956
-75.40875099451317,143.34346471272644
-75.74487139765174,143.71363099238192
-76.08099180079029,144.08379727203737
-76.41711220392885,144.45396355169285
-76.7532326070674,144.82412983134833
-77.08935301020597,145.1942961110038
-77.42550131774772,145.56443704643456
-77.76171355007541,145.93451992206275
-78.0979257824031,146.30460279769093
-78.43413801473079,146.67468567331912
-78.77035024705847,147.04476854894733
-79.10656247938617,147.41485142457552
-79.4427995034807,147.78491177238467
-79.77909413451366,148.15491977383653
-80.11538876554661,148.5249277752884
-80.45168339657957,148.89493577674028
-80.78797802761252,149.26494377819213
-81.12427265864548,149.634951779644
-81.46050794242866,150.0050136918887
-81.7968115293887,150.37501306528173
-82.13406767423996,150.74414487474832
-82.47132381909121,151.1132766842149
-82.80857996394246,151.48240849368148
-83.14583610879373,151.85154030314806
-83.48309225364498,152.2206721126146
-83.82037907497381,152.58977588135932
-84.15780897315135,152.95874886657083
-84.49523887132888,153.32772185178234
-84.83266876950643,153.69669483699386
-85.17009866768396,154.06566782220537
-85.50752856586149,154.43464080741688
-85.84493113760321,154.80363877231883
-86.1822045190438,155.17275483289006
-86.51947790048438,155.54187089346132
-86.85675128192496,155.91098695403255
-87.19402466336555,156.2801030146038
-87.53116628296314,156.64933940772815
-87.86824861334838,157.01862994719818
-88.20533094373363,157.38792048666818
-88.54241327411887,157.7572110261382
-88.87949560450411,158.1265015656082
-89.21657793488936,158.49579210507824
-89.55377975220641,158.86497352727045
-89.89103590243944,159.23410533182
-90.22829205267246,159.60323713636953
-90.56554820290549,159.97236894091907
-90.9028043531385,160.3415007454686
-91.24006050337154,160.71063255001815
-91.57722923515799,161.07984419646127
-91.91435782562684,161.4490925051757
-92.25148641609567,161.8183408138902
-92.58861500656452,162.18758912260463
-92.9261812347462,162.5564373455656
-93.2637848166482,162.92525141998107
-93.60138839855021,163.29406549439653
-93.93899198045222,163.66287956881197
-94.27659556235423,164.03169364322744
-94.61419914425623,164.4005077176429
-94.95188655296214,164.7692450399622
-95.28958129646624,165.13797564651622
-95.62727603997033,165.50670625307023
-95.96497078347441,165.87543685962427
-96.30266552697852,166.2441674661783
-96.6403602704826,166.61289807273235
-96.97808454507395,166.98160163144235
-97.31581151438527,167.350302722029
-97.6535384836966,167.71900381261565
-97.99126545300791,168.0877049032023
-98.32935792747861,168.4560705147568
-98.66782896005607,168.82408866662698
-99.00629999263352,169.19210681849717
-99.34477102521096,169.56012497036735
-99.68324205778842,169.92814312223757
-100.02171309036586,170.29616127410776
-100.36014369212619,170.6642166023583
-100.69853223052458,171.03231060812394
-101.03692076892295,171.40040461388958
-101.37530930732134,171.76849861965525
-101.71369784571974,172.1365926254209
-102.05208638411813,172.50468663118653
-102.39059514020279,172.8726700465781
-102.72923027866389,173.24053720058808
-103.067865417125,173.6084043545981
-103.40650055558612,173.9762715086081
-103.74495523303506,174.34430416085505
-104.08221138983274,174.7134359594068
-104.41946754663043,175.08256775795857
-104.75672370342812,175.4516995565103
-105.0939798602258,175.82083135506207
-105.4312360170235,176.18996315361383
-105.76849217392657,176.55909495206927
-106.1057483315428,176.92822674987318
-106.44300448915902,177.29735854767708
-106.78026064677525,177.66649034548098
-107.11751680439147,178.03562214328488
-107.45477296200771,178.40475394108879
-107.79204576643586,178.77387052414372
-108.12943335704372,179.14288219564452
-108.46682094765158,179.51189386714532
-108.80420853825946,179.88090553864612
-109.14159612886732,180.24991721014692
-109.47986874354946,180.6181171108571
-109.81843055296996,180.9860517534255
-110.15699236239045,181.35398639599387
-110.49555417181094,181.72192103856224
-110.83411598123143,182.08985568113064
-111.17267779065192,182.45779032369902
-111.51130158208102,182.82566791954915
-111.8499458974025,183.19352662571288
-112.18859021272401,183.56138533187658
-112.5272345280455,183.92924403804028
-112.86587884336699,184.297102744204
-113.20452315868847,184.6649614503677
-113.54314305227828,185.03284263675602
-113.88175481631286,185.40073130640673
-114.22036658034746,185.76861997605747
-114.55897834438204,186.1365086457082
-114.89738517435819,186.50458560107387
-115.2353359489613,186.87308156298548
-115.57328672356442,187.24157752489708
-115.91123749816752,187.6100734868087
-116.24918827277064,187.9785694487203
-116.58713904737375,188.3470654106319
-116.925117898831,188.71553561663748
-117.26315968282152,189.08394809237154
-117.60120146681204,189.4523605681056
-117.93924325080256,189.8207730438397
-118.27728503479308,190.18918551957375
-118.6153268187836,190.55759799530782
-118.95339584446,190.92598546899814
-119.29152676273355,191.294316138516
-119.6296576810071,191.66264680803388
-119.96778859928065,192.03097747755174
-120.30591517930621,192.3993121295486
-120.64403943615216,192.76764891420686
-120.9821636929981,193.1359856988651
-121.32028794984403,193.50432248352337
-121.65841220668997,193.87265926818162
-121.99653646353592,194.24099605283988
-122.33460712398634,194.6093820266379
-122.67264890591797,194.97779450426114
-123.01069068784959,195.3462069818844
-123.3487324697812,195.71461945950762
-123.68677425171282,196.08303193713087
-124.02481603364444,196.4514444147541
-124.36291764131316,196.819801984642
-124.70105189381103,197.1881295932837
-125.0391861463089,197.55645720192538
-125.37732039880676,197.92478481056708
-125.71506510126808,198.29346875670004
-126.05188203716004,198.66300136919364
-126.38869897305202,199.03253398168724
-126.72551590894399,199.40206659418084
-127.06233284483596,199.77159920667444
-127.39914978072794,200.14113181916804
-127.73599368557885,200.51063984421836
-128.07290214806807,200.88008901244473
-128.40981061055732,201.24953818067107
-128.74671907304653,201.61898734889743
-129.08362753553575,201.98843651712377
-129.42053599802497,202.35788568535014
-129.75742713589366,202.72735064971684
-130.09427632033666,203.09685386613054
-130.4311255047797,203.46635708254425
-130.7679746892227,203.83586029895795
-131.10482387366574,204.20536351537166
-131.4420500113414,204.5745223850167
-131.77965362620142,204.94333642926316
-132.11725724106148,205.31215047350963
-132.4548608559215,205.68096451775608
-132.79246447078157,206.04977856200256
-133.1300680856416,206.418592606249
-133.46771708443916,206.7873650968061
-133.8054118618128,207.15609567234134
-134.14310663918644,207.5248262478766
-134.4808014165601,207.89355682341187
-134.81849619393375,208.26228739894714
-135.15619097130738,208.63101797448238
-135.49389662920382,208.9997385847042
-135.8316134018194,209.36844901511554
-136.16933017443498,209.7371594455269
-136.50704694705055,210.10586987593825
-136.84489998495707,210.4744554158996
-137.1828507722386,210.8429513661837
-137.52080155952012,211.21144731646783
-137.85875234680162,211.57994326675197
-138.19670313408315,211.94843921703608
-138.53465392136468,212.3169351673202
-138.87265756269719,212.6853826326831
-139.21069935875772,213.05379509734215
-139.54874115481826,213.4222075620012
-139.8867829508788,213.7906200266603
-140.22482474693933,214.15903249131935
-140.56286654299987,214.5274449559784
-140.90096466886556,214.89580572074013
-141.23910394190176,215.26412872033498
-141.577243214938,215.6324517199298
-141.91538248797423,216.00077471952466
-142.25351402893878,216.369104817265
-142.59163830501797,216.7374415842676
-142.92976258109715,217.1057783512702
-143.26788685717634,217.4741151182728
-143.60601113325552,217.84245188527538
-143.9441354093347,218.21078865227798
-144.28230644170864,218.57908248749123
-144.62052165172284,218.94733575864444
-144.95873686173707,219.31558902979765
-145.29695207175126,219.6838423009509
-145.6351672817655,220.0520955721041
-145.9733824917797,220.4203488432573
-146.31159069653566,220.7886085480165
-146.64979220934924,221.15687439863342
-146.98799372216283,221.52514024925034
-147.3261952349764,221.89340609986726
-147.66418735258998,222.26186361862818
-148.00117826811592,222.63123757934142
-148.33816918364187,223.00061154005465
-148.6751600991678,223.36998550076788
-149.01215101469379,223.73935946148111
-149.34914193021973,224.10873342219435
-149.68614858061633,224.4780930239444
-150.02323094662367,224.84738353089915
-150.36031331263104,225.2166740378539
-150.69739567863837,225.58596454480863
-151.03447804464574,225.95525505176334
-151.37156041065307,226.32454555871809
-151.70864331986604,226.69383556983928
-152.04572888478108,227.0631231568577
-152.38281444969616,227.43241074387615
-152.7199000146112,227.8016983308946
-153.05698557952627,228.17098591791301
-153.39443021821782,228.5399447329081
-153.73264542928356,228.90819800309558
-154.07086064034928,229.27645127328304
-154.40907585141503,229.6447045434705
-154.74729106248077,230.01295781365798
-155.08550627354649,230.38121108384544
-155.4237188279372,230.7494667939495
-155.76192560838166,231.11772780690276
-156.10013238882615,231.48598881985606
-156.43833916927062,231.85424983280936
-156.77654594971509,232.22251084576266
-157.11475273015955,232.59077185871595
-157.45298330122924,232.95901101813098
-157.79126555801392,233.3272027001998
-158.1295478147986,233.6953943822686
-158.46783007158328,234.06358606433744
-158.80599932215628,234.43188133205408
-159.14342926265945,234.80085427855832
-159.48085920316262,235.16982722506256
-159.8182891436658,235.5388001715668
-160.15571908416896,235.90777311807105
-160.49314902467214,236.2767460645753
-160.83060165347416,236.6456982525628
-161.16820528143884,237.0145122848136
-161.50580890940353,237.3833263170644
-161.8434125373682,237.7521403493152
-162.1810161653329,238.12095438156598
-162.51861979329755,238.48976841381676
-162.8562168739225,238.85858843851815
-163.19376967240407,239.2274489924369
-163.53132247088564,239.59630954635568
-163.8688752693672,239.96517010027443
-164.20642806784878,240.3340306541932
-164.5438453626864,240.70301513838112
-164.88118400323796,241.07207155898755
-165.21852264378953,241.44112797959397
-165.5558612843411,241.81018440020037
-165.89319992489268,242.1792408208068
-166.23053856544425,242.5482972414132
-166.56788280643022,242.91734854277942
-166.90523030691222,243.28639686470834
-167.2425778073942,243.65544518663725
-167.5799253078762,244.02449350856617
-167.9172728083582,244.39354183049508
-168.2546203088402,244.762590152424
-168.59201182659476,245.13159823044694
-168.92942934435825,245.5005825373034
-169.26684686212172,245.8695668441598
-169.60426437988522,246.23855115101625
-169.94196332202972,246.60727773556232
-170.2799141257454,246.97577367077454
-170.61786492946106,247.34426960598677
-170.95581573317673,247.71276554119902
-171.2937665368924,248.08126147641124
-171.63171734060808,248.44975741162347
-171.96962475089697,248.81829313438413
-172.30749308606985,249.18686468522264
-172.6453614212427,249.55543623606115
-172.9832297564156,249.92400778689967
-173.32109809158848,250.29257933773818
-173.65896642676137,250.66115088857669
-173.99691364607787,251.02965009687233
-174.3349327644797,251.39808336843566
-174.67295188288153,251.76651663999897
-175.01097100128337,252.13494991156227
-175.3489901196852,252.50338318312558
-175.68695880391053,252.87186271691775
-176.02490962111182,253.2403586397622
-176.3628604383131,253.60885456260667
-176.70081125551437,253.97735048545113
-177.03876207271566,254.34584640829559
-177.37671288991694,254.71434233114005
-177.71460293955292,255.08289397193116
-178.05247129001236,255.4514655087565
-178.3903396404718,255.8200370455819
-178.72820799093125,256.18860858240726
-179.0660763413907,256.5571801192326
-179.40394469185014,256.925751656058
-179.741847351782,257.2942917374945
-180.07976245455595,257.66282041116494
-180.41767755732988,258.03134908483537
-180.75559266010382,258.3998777585058
-181.09333657422428,258.76856326717694
-181.4309402083595,259.1373772937794
-181.76854384249467,259.50619132038184
-182.10614747662987,259.8750053469843
-182.44375111076505,260.24381937358675
-182.78135474490026,260.6126334001892
-183.11905348845127,260.9813603247203
-183.4568307432998,261.35001534788825
-183.79460799814836,261.71867037105625
-184.1323852529969,262.0873253942242
-184.47016250784543,262.4559804173922
-184.80793976269396,262.8246354405602
-185.14566538526384,263.19333775922007
-185.48334809691116,263.5620793845548
-185.82103080855848,263.9308210098896
-186.15871352020577,264.29956263522433
-186.49647021421157,264.66823649225205
-186.8342474772676,265.03689150789995
-187.17202474032362,265.4055465235479
-187.50980200337963,265.7742015391959
-187.84757926643567,266.14285655484383
-188.18535652949168,266.51151157049173
-188.52320491162592,266.8801014076772
-188.86107326178558,267.2486729447774
-189.19894161194523,267.61724448187755
-189.5368099621049,267.98581601897774
-189.87467831226456,268.35438755607794
-190.21254666242422,268.72295909317813
-190.55048289416632,269.0914683886543
-190.88843852232253,269.4599598992723
-191.2263941504787,269.8284514098903
-191.5643497786349,270.1969429205084
-191.90230540679107,270.5654344311264
-192.24034063650097,270.93385291941007
-192.57838245437293,271.30226536405576
-192.91642427224488,271.6706778087015
-193.25446609011684,272.0390902533472
-193.5925079079888,272.4075026979929
-193.93054972586074,272.7759151426386
-194.2686674809134,273.1442578944377
-194.6067917780561,273.5125946421045
-194.9449160751988,273.8809313897713
-195.2830403723415,274.2492681374381
-195.6211646694842,274.61760488510487
-195.95928896662687,274.9859416327717
-196.29733970458614,275.3543458912839
-196.6353839838335,275.7227560774462
-196.97342826308085,276.0911662636085
-197.31146649349373,276.4595819960003
-197.64924376545648,276.82823700348746
-197.98702103741925,277.1968920109747
-198.32479830938203,277.56554701846187
-198.66257558134478,277.9342020259491
-199.00035285330756,278.3028570334363
-199.3381337662772,278.67150870330215
-199.67608459190885,279.0400046184151
-200.01403541754047,279.40850053352796
-200.3519862431721,279.7769964486409
-200.68993706880372,280.1454923637538
-201.02788789443534,280.51398827886675
-201.36583774583943,280.8824850873303
-201.70373846769198,281.2510269467866
-202.04163918954453,281.61956880624297
-202.37953991139707,281.98811066569925
-202.71744063324962,282.3566525251556
-203.05503141318763,282.7254776574916
-203.3917659633024,283.09508534512673
-203.72850051341717,283.4646930327619
-204.06523506353193,283.83430072039704
-204.4019696136467,284.2039084080322
-204.73870416376147,284.57351609566734
-205.07546041121992,284.9431040113056
-205.4122773878009,285.3126365867125
-205.7490943643819,285.68216916211935
-206.0859113409629,286.05170173752623
-206.42272831754389,286.4212343129331
-206.75954529412488,286.79076688834
-207.0963597083323,287.1603017992054
-207.43316691139754,287.5298432826188
-207.76997411446277,287.8993847660322
-208.10678131752803,288.2689262494456
-208.44413704488093,288.63796623906353
-208.7820878795317,289.00646214590495
-209.12003871418247,289.3749580527463
-209.45798954883324,289.7434539595877
-209.79594038348398,290.1119498664291
-210.13389121813475,290.48044577327045
-210.47188556426622,290.8489017654559
-210.8099274081877,291.2173141861995
-211.1479692521092,291.58572660694307
-211.48601109603067,291.95413902768667
-211.82405293995214,292.32255144843026
-212.16209478387364,292.69096386917386
-212.50011589628036,293.0593953101411
-212.83811411525565,293.4278477547925
-213.1761123342309,293.7963001994438
-213.51411055320617,294.16475264409513
-213.85210877218145,294.53320508874646
-214.19009037828968,294.90167277117035
-214.52804120065406,295.2701686892797
-214.86599202301844,295.63866460738905
-215.2039428453828,296.00716052549836
-215.5418936677472,296.37565644360774
-215.87984449011154,296.74415236171706
-216.21776653387175,297.1126746670079
-216.55563488922783,297.4812461993446
-216.8935032445839,297.8498177316812
-217.23137159994,298.21838926401784
-217.56923995529607,298.58696079635445
-217.90710831065215,298.9555323286911
-218.24503357512384,299.3240516692405
-218.5830664305745,299.6924723372762
-218.92109928602514,300.06089300531187
-219.2591321414758,300.4293136733476
-219.59715869835918,300.7977401191455
-219.93510953211862,301.1662360268043
-220.27306036587808,301.53473193446314
-220.61101119963752,301.90322784212196
-220.94896203339695,302.2717237497808
-221.2869128671564,302.6402196574396
-221.62485749471654,303.00872125558004
-221.9627258609497,303.3772927779457
-222.30059422718284,303.7458643003113
-222.638462593416,304.11443582267697
-222.97633095964915,304.48300734504267
-223.31419932588233,304.8515788674083
-223.65207730165864,305.2201415775432
-223.9900786936128,305.58859111145125
-224.32808008556694,305.9570406453593
-224.6660814775211,306.3254901792674
-225.00408286947524,306.69393971317544
-225.3420753131409,307.06239745476773
-225.68002614701123,307.43089336232487
-226.01797698088157,307.799389269882
-226.3559278147519,308.16788517743913
-226.69387864862225,308.5363810849962
-227.03182948249258,308.90487699255334
-227.36979628444627,309.2733582520097
-227.7078381280729,309.64177067302387
-228.04587997169955,310.01018309403804
-228.38392181532618,310.37859551505215
-228.7219636589528,310.7470079360663
-229.06000550257943,311.1154203570805
-229.39806911696041,311.48381279517423
-229.73623711253776,311.85210942394946
-230.07440510811514,312.2204060527247
-230.4125731036925,312.5887026814999
-230.75074109926985,312.95699931027514
-231.0886470187632,313.32553620636526
-231.42625068520508,313.69435020339495
-231.76385435164696,314.0631642004246
-232.10145801808886,314.43197819745427
-232.43906168453074,314.8007921944839
-232.77666535097262,315.1696061915136
-233.1142690171749,315.53842018876253
-233.45187268309886,315.90723418626635
-233.7894763490228,316.2760481837701
-234.12708001494676,316.6448621812739
-234.46468368087068,317.01367617877764
-234.80228734679463,317.3824901762814
-235.13991651201303,317.7512808288137
-235.47757551862037,318.1200441611245
-235.81523452522774,318.4888074934352
-236.1528935318351,318.857570825746
-236.49065841572076,319.226237134202
-236.82860926150911,319.594733030829
-237.1665601072975,319.96322892745593
-237.50451095308586,320.3317248240829
-237.84246179887424,320.7002207207099
-238.1804126446626,321.0687166173369
-238.51839636802939,321.4371823541696
-238.85643822226203,321.80559476545204
-239.19448007649464,322.1740071767345
-239.53252193072728,322.542419588017
-239.8705637849599,322.9108319992995
-240.2086056391925,323.27924441058195
-240.54665282364587,323.64765193084924
-240.88470955096486,324.0160506945746
