x,y,w_right,w_left,x_normvec,y_normvec,alpha,s,psj,kappa,vx,ax
-526.110859531792,645.229065344633,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9599,-0.8294184821548042,-0.0,22.22222191601865,0.0
-525.4355547655931,644.4915265505692,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9600,-0.8294184821548042,-0.0,22.22222191601865,0.0
-524.7602499993942,643.7539877565055,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9601,-0.8294184821548042,-0.0,22.22222191601865,0.0
-524.0849452331953,643.0164489624417,1.625,8.125,0.7375387940637429,0.6753047661989362,0,9602,-0.8294184821547658,7.675833012133041e-14,22.22222191601865,0.0
-523.4096404669964,642.278910168378,1.625,8.125,0.7375387940637146,0.6753047661989671,0,9603,-0.8294184821547239,7.065873032411194e-15,22.22222191601865,0.0
-522.7343357007974,641.5413713743143,1.625,8.125,0.7375387940637406,0.6753047661989388,0,9604,-0.8294184821547623,-8.382420315373515e-14,22.22222191601865,0.0
-522.0590309345985,640.8038325802505,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9605,-0.8294184821548042,-0.0,22.22222191601865,0.0
-521.3837261683996,640.0662937861867,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9606,-0.8294184821548042,-0.0,22.22222191601865,0.0
-520.7084214022007,639.328754992123,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9607,-0.8294184821548042,-0.0,22.22222191601865,0.0
-520.0331166360018,638.5912161980592,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9608,-0.8294184821548042,-0.0,22.22222191601865,0.0
-519.3578118698028,637.8536774039954,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9609,-0.8294184821548042,-0.0,22.22222191601865,0.0
-518.6825071036039,637.1161386099317,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9610,-0.8294184821548042,-0.0,22.22222191601865,0.0
-518.007202337405,636.3785998158679,1.625,8.125,0.7375387940637406,0.6753047661989388,0,9611,-0.8294184821547623,8.382420315373515e-14,22.22222191601865,0.0
-517.331897571206,635.6410610218041,1.625,8.125,0.7375387940637146,0.6753047661989671,0,9612,-0.8294184821547239,-7.065873032411194e-15,22.22222191601865,0.0
-516.6565928050071,634.9035222277405,1.625,8.125,0.7375387940637429,0.6753047661989362,0,9613,-0.8294184821547658,-7.675833012133041e-14,22.22222191601865,0.0
-515.9812880388082,634.1659834336767,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9614,-0.8294184821548042,-0.0,22.22222191601865,0.0
-515.3059832726093,633.428444639613,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9615,-0.8294184821548042,-0.0,22.22222191601865,0.0
-514.6306785064104,632.6909058455492,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9616,-0.8294184821548042,-0.0,22.22222191601865,0.0
-513.9553737402115,631.9533670514854,1.625,8.125,0.7375387940637688,0.6753047661989079,0,9617,-0.8294184821548042,-0.0,22.22222191601865,0.0
-513.2800689740126,631.2158282574217,1.625,8.125,0.7201807348735383,0.6937865011060754,0,9618,-0.8040627887535481,0.057742928953817114,22.22222191601865,0.0
-512.6522363590484,630.6006534496627,1.625,8.125,0.7213198414817324,0.6926021125327069,0,9619,-0.8057060601143436,-0.060820970274328784,22.22222191601865,0.0
-511.97921198622777,629.8610331460004,1.625,8.125,0.7396203036622527,0.6730243728205962,0,9620,-0.8325060189952994,-4.2027540332766237e-14,22.22222191601865,0.0
-511.3061876134072,629.1214128423381,1.625,8.125,0.739620303662227,0.6730243728206247,0,9621,-0.8325060189952611,1.1855167446467835e-13,22.22222191601865,0.0
-510.63316324058655,628.381792538676,1.625,8.125,0.7394475195451291,0.6732142050183997,0,9622,-0.8322493273226357,0.0005133834203423138,22.22222191601865,0.0
-509.95975938293986,627.6425180004841,1.625,8.125,0.7390111835764328,0.6736931575643024,0,9623,-0.8316014194329711,0.0007824322318711707,22.22222191601865,0.0
-509.28577716387383,626.9037704330547,1.625,8.125,0.738747567429395,0.6739822190660163,0,9624,-0.8312102033460009,-0.0,22.22222191601865,0.0
-508.6117949448078,626.1650228656252,1.625,8.125,0.7387145459454169,0.6740184119211111,0,9625,-0.8311612100692733,9.7986553977883e-05,22.22222191601865,0.0
-507.9377403465904,625.4263413483521,1.625,8.125,0.7386310939082121,0.674109862790894,0,9626,-0.8310374057716208,0.00014962204043450158,22.22222191601865,0.0
-507.26357522794035,624.6877606873572,1.625,8.125,0.7385806609948359,0.6741651186500465,0,9627,-0.8309625947515441,1.1864256560373383e-13,22.22222191601865,0.0
-506.58941010929027,623.9491800263625,1.625,8.125,0.7385814418784414,0.6741642631531001,0,9628,-0.8309637530495328,-2.3165960962469273e-06,22.22222191601865,0.0
-505.91524670163784,623.2105978036044,1.625,8.125,0.7383258215001102,0.6744442017737179,0,9629,-0.8305846654463953,0.0007604925844554872,22.22222191601865,0.0
-505.24052257846824,622.47252933875,1.625,8.125,0.7370534487275665,0.6758344573331553,0,9630,-0.828700058313835,0.003008715815372893,22.22222191601865,0.0
-504.5635800932552,621.7364934213426,1.625,8.125,0.7360359174073228,0.6769424852130059,0,9631,-0.8271956992486501,-4.1861760137506404e-14,22.22222191601865,0.0
-503.88663760804224,621.0004575039353,1.625,8.125,0.7360490514652964,0.6769282043444766,0,9632,-0.8272151014826663,-3.8804468093584005e-05,22.22222191601865,0.0
-503.20972368683505,620.264395320879,1.625,8.125,0.7361140818800901,0.6768574875539399,0,9633,-0.8273111734313253,-0.00015333942843876686,22.22222191601865,0.0
-502.53292263892683,619.5282293466922,1.625,8.125,0.7361659741867408,0.6768010479082364,0,9634,-0.8273878431456821,4.187655530330123e-14,22.22222191601865,0.0
-501.85612159101856,618.7920633725055,1.625,8.125,0.7363392207579895,0.6766125567660689,0,9635,-0.8276438573747458,-0.0005120285223581534,22.22222191601865,0.0
-501.17969769248316,618.0555510870141,1.625,8.125,0.7367520213734343,0.6761630417304384,0,9636,-0.8282541590435379,-0.0007085747108005995,22.22222191601865,0.0
-500.50379571508887,617.318559555886,1.625,8.125,0.7369915311280668,0.6759019773942874,0,9637,-0.8286084463725338,-0.0,22.22222191601865,0.0
-499.8278937376946,616.581568024758,1.625,8.125,0.7370231960275596,0.675867448925691,0,9638,-0.8286552959296705,-9.36991146698668e-05,22.22222191601865,0.0
-499.15206082283964,615.84451316994,1.625,8.125,0.7370988122926455,0.6757849812749402,0,9639,-0.82876718307361,-0.00013007517256806794,22.22222191601865,0.0
-498.47632378212137,615.1073704077824,1.625,8.125,0.7371427621575707,0.6757370407182864,0,9640,-0.8288322206596715,1.1872400408840163e-13,22.22222191601865,0.0
-497.80058674140304,614.3702276456248,1.625,8.125,0.7371124136514748,0.6757701455679269,0,9641,-0.8287873100496522,8.982122027241459e-05,22.22222191601865,0.0
-497.1247834961564,613.6331455861197,1.625,8.125,0.7370396666801637,0.6758494874896281,0,9642,-0.8286796659026429,0.0001254670731738198,22.22222191601865,0.0
-496.44888777289185,612.8961483193182,1.625,8.125,0.7375826168154648,0.6752569017578801,0,9643,-0.8294833777500521,-0.0017328898843659143,22.22222191601865,0.0
-495.7742702826502,612.1579809969558,1.625,8.125,0.7382153063822835,0.6745651646971634,0,9644,-0.8304208191154117,-0.0001419917492209799,22.22222191601865,0.0
-495.0997575298881,611.4197178010958,1.625,8.125,0.7382631958599221,0.6745127527620915,0,9645,-0.830491814981549,7.672765409540193e-14,22.22222191601865,0.0
-494.425244777126,610.6814546052359,1.625,8.125,0.7382631976260603,0.6745127508290296,0,9646,-0.8304918175999403,-5.236859379617967e-09,22.22222191601865,0.0
-493.75073202823006,609.9431914058437,1.625,8.125,0.7382631995390616,0.6745127487352242,0,9647,-0.8304918204360635,-4.3538714430393753e-10,22.22222191601865,0.0
-493.07621927965556,609.2049282061578,1.625,8.125,0.7382631996859388,0.6745127485744652,0,9648,-0.8304918206538164,-1.1866161769764847e-13,22.22222191601865,0.0
-492.4017065310811,608.4666650064718,1.625,8.125,0.7382631999229865,0.6745127483150133,0,9649,-0.830491821005252,-7.027525247949902e-10,22.22222191601865,0.0
-491.72719378302554,607.7284018063118,1.625,8.125,0.7382632001800357,0.6745127480336696,0,9650,-0.8304918213863406,-5.942454010930244e-11,22.22222191601865,0.0
-491.0526810350138,606.9901386061117,1.625,8.125,0.7382632002000511,0.6745127480117624,0,9651,-0.8304918214160145,7.666714422861729e-14,22.22222191601865,0.0
-490.37816828700204,606.2518754059117,1.625,8.125,0.7382632016127822,0.6745127464655093,0,9652,-0.8304918235104615,-4.18897060544112e-09,22.22222191601865,0.0
-489.7036555420828,605.5136122028862,1.625,8.125,0.7382632031465527,0.674512744786777,0,9653,-0.8304918257843554,-3.5881736554631465e-10,22.22222191601865,0.0
-489.02914279742845,604.7753489996186,1.625,8.125,0.7382632032675261,0.67451274465437,0,9654,-0.8304918259637049,1.1866161884899068e-13,22.22222191601865,0.0
-488.35463005277404,604.0370857963511,1.625,8.125,0.7382992732233853,0.6744732634862712,0,9655,-0.8305453031022858,-0.00010695427707804431,22.22222191601865,0.0
-487.6801962727199,603.2987504556501,1.625,8.125,0.7382434089757628,0.6745344091325842,0,9656,-0.8304624803745513,0.0002725997307854983,22.22222191601865,0.0
-487.00556125286494,602.5605989984894,1.625,8.125,0.7381319858526003,0.6746563358194279,0,9657,-0.8302973100703136,5.774087354929367e-05,22.22222191601865,0.0
